Player,POS,Total FPTS,Avg FPTS
"Patrick Mahomes QB • KC",QB,303,17.82
"Josh Allen QB • BUF",QB,293,18.31
"Joe Burrow QB • CIN",QB,270,16.88
"Jalen Hurts QB • PHI",QB,262,17.47
"Kirk Cousins QB • LV",QB,213,12.53
"Trevor Lawrence QB • JAC",QB,212,12.47
"Geno Smith QB • NYJ",QB,208,12.24
"Justin Fields QB • KC",QB,202,13.47
"Jared Goff QB • DET",QB,201,11.82
"Justin Herbert QB • LAC",QB,186,10.94
"Daniel Jones QB • IND",QB,178,11.12
"Tua Tagovailoa QB • ATL",QB,178,13.69
"Aaron Rodgers QB • PIT",QB,174,10.24
"Derek Carr QB • NO",QB,168,11.20
"Derrick Henry RB • BAL",RB,160,10.00
"Austin Ekeler RB • WAS",RB,158,9.29
"Lamar Jackson QB • BAL",QB,155,12.92
"Davante Adams WR • LAR",WR,154,9.06
"Dak Prescott QB • DAL",QB,152,12.67
"Russell Wilson QB • NYG",QB,151,10.07
"Justin Tucker K • BAL",K,151,8.88
"Jason Myers K • SEA",K,149,8.76
"Daniel Carlson K • LV",K,148,8.71
"Christian McCaffrey RB • SF",RB,146,8.59
"Josh Jacobs RB • GB",RB,145,8.53
"Nick Chubb RB • HOU",RB,145,8.53
"Jamaal Williams RB • NO",RB,144,8.47
"Patriots DST • NE",DST,139,8.18
"Marcus Mariota QB • WAS",QB,136,10.46
"Kyler Murray QB • MIN",QB,136,12.36
"Tyreek Hill WR • MIA",WR,136,8.00
"Younghoe Koo K • NYJ",K,136,8.00
"Davis Mills QB • HOU",QB,134,8.93
"Nick Folk K • ATL",K,132,7.76
"Eddy Pineiro K • SF",K,131,7.71
"Tyler Bass K • BUF",K,131,8.19
"Stefon Diggs WR • NE",WR,128,8.00
"Justin Jefferson WR • MIN",WR,128,7.53
"Riley Patterson K • MIA",K,128,7.53
"Graham Gano K • NYG",K,127,7.47
"A.J. Brown WR • NE",WR,126,7.41
"Travis Kelce TE • KC",TE,126,7.41
"Tony Pollard RB • TEN",RB,125,7.81
"Greg Zuerlein K • NYJ",K,124,7.29
"Mac Jones QB • SF",QB,122,8.71
"Andy Dalton QB • PHI",QB,122,8.71
"Matt Gay K • LV",K,122,7.18
"Greg Joseph K • LV",K,122,7.18
"Jason Sanders K • NYJ",K,121,7.12
"Chase McLaughlin K • TB",K,120,7.50
"Saquon Barkley RB • PHI",RB,117,7.31
"Brandon McManus K • GB",K,117,6.88
"Ka'imi Fairbairn K • HOU",K,117,6.88
"Evan McPherson K • CIN",K,117,7.31
"Jimmy Garoppolo QB • LAR",QB,116,10.55
"Jake Elliott K • PHI",K,116,7.25
"Eagles DST • PHI",DST,116,6.82
"Miles Sanders RB • DAL",RB,112,6.59
"49ers DST • SF",DST,112,6.59
"Cowboys DST • DAL",DST,112,6.59
"Cade York K • NYJ",K,111,6.53
"CeeDee Lamb WR • DAL",WR,107,6.29
"Mike Badgley K • BUF",K,107,8.23
"Jacoby Brissett QB • ARI",QB,106,6.62
"Jaylen Waddle WR • DEN",WR,106,6.24
"Wil Lutz K • DEN",K,106,6.24
"Joey Slye K • TEN",K,103,6.06
"Kenneth Walker III RB • KC",RB,101,6.73
"Amari Cooper WR • LV",WR,100,5.88
"Ja'Marr Chase WR • CIN",WR,100,8.33
"Jaguars DST • JAC",DST,100,5.88
"Najee Harris RB • LAC",RB,97,5.71
"Bills DST • BUF",DST,96,6.00
"Harrison Butker K • KC",K,95,7.31
"Kenny Pickett QB • CAR",QB,94,7.23
"Cairo Santos K • CHI",K,94,5.88
"Ravens DST • BAL",DST,94,5.53
"Aaron Jones RB • MIN",RB,93,5.47
"Tyler Lockett WR • LV",WR,93,5.81
"Joe Mixon RB • HOU",RB,92,6.57
"Chiefs DST • KC",DST,92,5.41
"George Kittle TE • SF",TE,91,6.07
"Matthew Stafford QB • LAR",QB,90,10.00
"Commanders DST • WAS",DST,90,5.29
"DeVonta Smith WR • PHI",WR,89,5.24
"Seahawks DST • SEA",DST,89,5.24
"Taylor Heinicke QB • LAC",QB,88,9.78
"Matt Prater K • BUF",K,88,6.77
"Cameron Dicker K • LAC",K,87,7.91
"Carson Wentz QB • MIN",QB,86,10.75
"Tee Higgins WR • CIN",WR,85,5.31
"Christian Kirk WR • SF",WR,85,5.00
"Taysom Hill TE • NO",TE,85,5.31
"Chris Boswell K • PIT",K,85,7.08
"Rhamondre Stevenson RB • NE",RB,83,4.88
"Colts DST • IND",DST,83,4.88
"Travis Etienne RB • NO",RB,82,4.82
"Brandon Aiyuk WR • SF",WR,82,4.82
"Saints DST • NO",DST,82,4.82
"James Conner RB • ARI",RB,81,6.23
"Mike Evans WR • SF",WR,81,5.40
"Cooper Kupp WR • SEA",WR,81,9.00
"Christian Watson WR • GB",WR,81,5.79
"Dolphins DST • MIA",DST,81,4.76
"Brock Purdy QB • SF",QB,80,8.89
"Baker Mayfield QB • TB",QB,80,6.67
"Amon-Ra St. Brown WR • DET",WR,80,5.00
"Jets DST • NYJ",DST,80,4.71
"Buccaneers DST • TB",DST,80,4.71
"Browns DST • CLE",DST,80,4.71
"Chargers DST • LAC",DST,80,4.71
"Cardinals DST • ARI",DST,80,4.71
"Packers DST • GB",DST,79,4.65
"Cordarrelle Patterson RB • PIT",RB,78,6.00
"Terry McLaurin WR • WAS",WR,77,4.53
"Texans DST • HOU",DST,77,4.53
"Lions DST • DET",DST,76,4.47
"Vikings DST • MIN",DST,76,4.47
"D'Andre Swift RB • CHI",RB,75,5.36
"Jerry Jeudy WR • CLE",WR,75,5.00
"DJ Moore WR • BUF",WR,75,4.41
"DK Metcalf WR • PIT",WR,74,4.35
"Panthers DST • CAR",DST,74,4.35
"Steelers DST • PIT",DST,73,4.29
"Gabe Davis WR • BUF",WR,72,4.80
"Cam Akers RB • SEA",RB,71,4.73
"T.J. Hockenson TE • MIN",TE,71,4.18
"Giants DST • NYG",DST,71,4.18
"Broncos DST • DEN",DST,70,4.12
"Titans DST • TEN",DST,69,4.06
"Alvin Kamara RB • NO",RB,68,4.53
"Rams DST • LAR",DST,68,4.00
"Jeff Wilson RB • MIA",RB,67,4.19
"AJ Dillon RB • CAR",RB,67,3.94
"David Montgomery RB • HOU",RB,67,4.19
"Dameon Pierce RB • PHI",RB,67,5.15
"Zach Wilson QB • NO",QB,66,7.33
"D'Onta Foreman RB • CLE",RB,66,3.88
"Chris Olave WR • NO",WR,66,4.40
"Jakobi Meyers WR • JAC",WR,66,4.71
"Devin Singletary RB • NYG",RB,65,4.06
"Tyler Allgeier RB • ARI",RB,65,4.06
"Garrett Wilson WR • NYJ",WR,65,3.82
"Raheem Mostert RB • LV",RB,64,4.00
"Mark Andrews TE • BAL",TE,64,4.27
"Matthew Wright K • BUF",K,62,10.33
"Bengals DST • CIN",DST,62,3.88
"Jahan Dotson WR • ATL",WR,61,5.08
"Tyler Boyd WR • TEN",WR,61,3.81
"Allen Lazard WR • NYJ",WR,61,4.07
"Sam Darnold QB • SEA",QB,60,10.00
"Zay Jones WR • ARI",WR,60,3.75
"George Pickens WR • DAL",WR,60,3.53
"Jonathan Taylor RB • IND",RB,59,5.36
"Adam Thielen WR • PIT",WR,59,3.47
"Cole Kmet TE • CHI",TE,59,3.47
"Falcons DST • ATL",DST,59,3.47
"Isiah Pacheco RB • DET",RB,58,3.41
"Mike Williams WR • LAC",WR,57,4.38
"Michael Pittman WR • PIT",WR,57,3.56
"Chris Godwin WR • TB",WR,56,3.73
"Deebo Samuel WR • WAS",WR,56,4.31
"Juwan Johnson TE • NO",TE,56,3.50
"Deshaun Watson QB • CLE",QB,55,9.17
"Breece Hall RB • NYJ",RB,55,7.86
"Khalil Herbert RB • NYJ",RB,55,4.23
"Curtis Samuel WR • BUF",WR,55,3.24
"Raiders DST • LV",DST,54,3.18
"Samaje Perine RB • CIN",RB,53,3.31
"JuJu Smith-Schuster WR • NYG",WR,53,3.31
"Drake London WR • ATL",WR,52,3.06
"Keenan Allen WR • LAC",WR,51,5.10
"Evan Engram TE • DEN",TE,51,3.00
"Antonio Gibson RB • NE",RB,50,3.33
"Donovan Peoples-Jones WR • NO",WR,50,2.94
"K.J. Osborn WR • TEN",K,50,2.94
"Dawson Knox TE • BUF",TE,50,3.33
"Mitch Trubisky QB • TEN",QB,48,6.86
"Josh Palmer WR • BUF",WR,48,3.00
"Clyde Edwards-Helaire RB • KC",RB,47,4.70
"Dalton Schultz TE • HOU",TE,46,3.07
"Bears DST • CHI",DST,46,2.71
"Mack Hollins WR • NE",WR,45,2.65
"DeAndre Hopkins WR • BAL",WR,45,5.00
"Mecole Hardman WR • BUF",WR,45,5.62
"Brian Robinson Jr. RB • ATL",RB,44,3.67
"Jordan Akins TE • JAC",TE,44,2.93
"Mike White QB • CAR",QB,43,10.75
"Devin Duvernay WR • ARI",WR,43,3.07
"Alexander Mattison RB • MIA",RB,42,2.47
"Russell Gage WR • SF",WR,42,3.23
"Gerald Everett TE • CHI",TE,42,2.62
"David Njoku TE • LAC",TE,42,3.00
"Joe Flacco QB • CIN",QB,41,8.20
"Rashid Shaheed WR • SEA",WR,41,3.42
"Marquise Brown WR • PHI",WR,41,3.42
"Brandin Cooks WR • BUF",WR,40,3.08
"Dallas Goedert TE • PHI",TE,40,3.33
"Dustin Hopkins K • CLE",K,39,7.80
"Courtland Sutton WR • DEN",WR,38,2.53
"Mike Gesicki TE • CIN",TE,38,2.24
"Zach Ertz TE • WAS",TE,38,3.80
"Rachaad White RB • WAS",RB,37,2.18
"Isaiah Hodgins WR • NYG",WR,37,3.70
"J.K. Dobbins RB • DEN",K,36,4.50
"DJ Chark WR • ATL",WR,36,3.27
"Parris Campbell WR • DAL",WR,36,2.12
"Darius Slayton WR • NYG",WR,36,2.25
"Pat Freiermuth TE • PIT",TE,36,2.25
"Kareem Hunt RB • KC",RB,35,2.06
"James Cook RB • BUF",RB,35,2.19
"Noah Fant TE • NO",TE,35,2.06
"Cooper Rush QB • BAL",QB,34,3.78
"Noah Brown WR • WAS",WR,34,2.12
"Tyler Higbee TE • LAR",TE,34,2.00
"Tyler Conklin TE • DET",TE,34,2.00
"Bailey Zappe QB • NYJ",QB,33,8.25
"Chuba Hubbard RB • CAR",RB,33,2.20
"Marquez Valdes-Scantling WR • DAL",WR,33,1.94
"Michael Gallup WR • WAS",WR,33,2.36
"Jarrett Stidham QB • DEN",QB,32,6.40
"Jameis Winston QB • NYG",QB,32,10.67
"Michael Carter RB • TEN",RB,32,2.00
"DeAndre Carter WR • CLE",WR,32,1.88
"Josh Reynolds WR • NYJ",WR,32,2.29
"Brock Wright TE • DET",TE,32,1.88
"Gardner Minshew QB • ARI",QB,31,6.20
"Gus Edwards RB • LAC",RB,31,3.44
"Trenton Irwin WR • NYJ",WR,31,3.44
"Diontae Johnson WR • CLE",WR,31,1.82
"Olamide Zaccheaus WR • ATL",WR,31,1.82
"Nick Westbrook-Ikhine WR • IND",WR,31,1.82
"Treylon Burks WR • WAS",WR,31,2.82
"Chigoziem Okonkwo TE • WAS",TE,31,1.82
"Alec Pierce WR • IND",WR,30,1.88
"Nyheim Miller-Hines RB • NO",RB,29,1.81
"Kenneth Gainwell RB • TB",RB,29,1.71
"Quez Watkins WR • PHI",WR,29,1.71
"Greg Dortch WR • DET",WR,29,1.81
"Romeo Doubs WR • NE",WR,29,2.23
"Van Jefferson WR • WAS",WR,29,2.64
"Isaiah Likely TE • NYG",TE,29,1.81
"Darren Waller TE • MIA",TE,29,3.22
"Tyler Huntley QB • BAL",QB,28,4.67
"Dante Pettis WR • NO",WR,28,1.65
"Teddy Bridgewater QB • DET",QB,27,5.40
"Darnell Mooney WR • NYG",WR,27,2.25
"Trent Sherfield WR • BUF",WR,27,1.59
"JaMycal Hasty RB • MIA",RB,26,1.53
"Chase Edmonds RB • WAS",RB,26,2.00
"Chris Moore WR • BAL",WR,26,1.62
"Nico Collins WR • HOU",WR,26,2.60
"Jamal Agnew WR • ATL",WR,26,1.73
"Allen Robinson WR • DET",WR,26,2.60
"Rashod Bateman WR • BAL",WR,26,4.33
"Robert Woods WR • PIT",WR,26,1.53
"MyCole Pruitt TE • PIT",TE,26,2.00
"Jelani Woods TE • NYJ",TE,26,1.73
"Deon Jackson RB • DET",RB,25,1.56
"Demarcus Robinson WR • SF",WR,25,1.47
"Nelson Agholor WR • BAL",WR,25,1.56
"Hunter Henry TE • NE",TE,25,1.47
"Shane Zylstra TE • BUF",TE,25,1.92
"Kalif Raymond WR • CHI",WR,24,1.41
"Laviska Shenault Jr. WR • BUF",WR,24,1.85
"Daniel Bellinger TE • TEN",TE,24,2.00
"Greg Dulcich TE • MIA",TE,24,2.40
"Justin Watson WR • HOU",WR,23,1.35
"Tyquan Thornton WR • KC",WR,23,1.77
"Robert Tonyan TE • PIT",TE,23,1.35
"Foster Moreau TE • HOU",TE,23,1.53
"Will Dissly TE • LAC",TE,23,1.53
"Tutu Atwell WR • MIA",WR,22,1.69
"Mo Alie-Cox TE • IND",TE,22,1.29
"Hayden Hurst TE • LAC",TE,22,1.69
"Austin Hooper TE • ATL",TE,22,1.29
"Kyle Pitts TE • ATL",TE,22,2.20
"Sam Ehlinger QB • DEN",QB,21,5.25
"Raheem Blackshear RB • NYJ",RB,21,1.62
"Elijah Mitchell RB • PHI",RB,21,4.20
"Hunter Renfrow WR • CAR",WR,21,2.10
"Terrace Marshall Jr. WR • MIA",WR,21,1.50
"Cade Otton TE • TB",TE,21,1.31
"Tommy Tremble TE • CAR",TE,21,1.24
"Austin Seibert K • WAS",K,21,7.00
"Ray-Ray McCloud WR • NYG",WR,20,1.18
"Velus Jones Jr. RB • SEA",RB,19,1.58
"Zack Moss RB • CIN",RB,19,1.46
"Dyami Brown WR • WAS",WR,19,1.27
"Braxton Berrios WR • NYG",WR,19,1.12
"Peyton Hendershot TE • KC",TE,19,1.12
"Colby Parkinson TE • LAR",TE,19,1.12
"Desmond Ridder QB • GB",QB,18,4.50
"Joshua Kelley RB • TEN",RB,18,1.38
"Jaylen Warren RB • PIT",RB,18,1.12
"Robbie Chosen WR • WAS",WR,18,1.12
"Kendrick Bourne WR • ARI",WR,18,1.12
"C.J. Uzomah TE • PHI",TE,18,1.20
"Kyle Juszczyk RB • SF",RB,17,1.06
"Elijah Moore WR • PHI",WR,17,1.06
"Zonovan Knight RB • ARI",RB,16,2.29
"Ben Skowronek WR • PIT",WR,16,1.14
"Irv Smith TE • HOU",TE,16,2.00
"Noah Gray TE • KC",TE,16,0.94
"River Cracraft WR • WAS",WR,15,1.36
"Jody Fortson TE • KC",TE,15,1.15
"Teagan Quitoriano TE • ARI",TE,15,1.67
"Josh Oliver TE • MIN",TE,15,0.88
"Jake Ferguson TE • DAL",TE,15,0.94
"Marcedes Lewis TE • DEN",TE,15,0.88
"Joshua Dobbs QB • NE",QB,14,7.00
"Kyle Allen QB • BUF",QB,14,7.00
"Brett Rypien QB • MIN",QB,14,3.50
"Jordan Mason RB • MIN",RB,14,0.88
"Wan'Dale Robinson WR • TEN",WR,14,2.33
"Jauan Jennings WR • MIN",WR,14,0.88
"Sam Howell QB • DAL",QB,13,13.00
"Alec Ingold RB • LAC",RB,13,0.76
"C.J. Ham RB • MIN",RB,13,0.76
"Jalen Nailor WR • LV",WR,13,0.87
"Khadarel Hodge WR • ATL",WR,13,0.76
"Durham Smythe TE • BAL",TE,13,0.81
"Trey McBride TE • ARI",TE,13,0.81
"Khalil Shakir WR • BUF",WR,12,0.86
"Sterling Shepard WR • TB",WR,12,4.00
"Equanimeous St. Brown WR • SF",WR,12,0.75
"Travis Homer RB • PIT",RB,11,1.10
"Ashton Dulin WR • IND",WR,11,0.92
"Malik Willis QB • MIA",QB,10,1.25
"Skylar Thompson QB • BAL",QB,10,1.43
"John Wolford QB • MIN",QB,10,3.33
"Ty Johnson RB • BUF",RB,10,0.59
"Ameer Abdullah RB • JAC",RB,10,0.59
"Dare Ogunbowale RB • HOU",RB,10,0.59
"Phillip Dorsett WR • LV",WR,10,0.67
"Jalen Virgil WR • BUF",WR,10,1.11
"Jameson Williams WR • DET",WR,10,1.67
"Donald Parham Jr. TE • PIT",TE,10,1.67
"Malik Davis RB • DAL",RB,9,0.75
"Gary Brightwell RB • CIN",RB,9,0.53
"Javonte Williams RB • DAL",RB,9,2.25
"Pierre Strong Jr. RB • GB",RB,9,0.60
"Marquez Callaway WR • LV",WR,9,0.64
"Eric Saubert TE • SEA",TE,9,0.53
"Adam Trautman TE • DEN",TE,9,0.60
"Ross Dwelley TE • CAR",TE,9,0.75
"Tyrod Taylor QB • GB",QB,8,2.67
"Jordan Love QB • GB",QB,8,2.00
"Bryce Perkins QB • CAR",QB,8,1.60
"Samori Toure WR • PHI",WR,8,0.73
"Jalen Reagor WR • MIA",WR,8,0.47
"Zach Pascal WR • NYG",WR,8,0.47
"Harrison Bryant TE • SEA",TE,8,0.47
"Lawrence Cager TE • WAS",TE,8,1.14
"Albert Okwuegbunam TE • LV",TE,8,1.00
"Connor Heyward TE • LV",TE,8,0.47
"DeeJay Dallas RB • JAC",RB,7,0.47
"Kevin Harris RB • JAC",RB,7,1.40
"Chris Evans RB • CIN",RB,7,0.58
"Avery Williams RB • NYJ",RB,7,0.41
"Salvon Ahmed RB • CHI",RB,7,0.58
"Justice Hill RB • BAL",RB,7,0.47
"Anthony Schwartz WR • MIA",WR,7,0.64
"Brandon Johnson WR • LV",WR,7,1.00
"John Bates TE • WAS",TE,7,0.44
"Quintin Morris TE • JAC",TE,7,0.50
"Johnny Mundt TE • PHI",TE,7,0.41
"James Mitchell TE • CAR",TE,7,0.50
"N'Keal Harry TE • SEA",TE,7,1.00
"Trevor Siemian QB • ATL",QB,6,3.00
"Kene Nwangwu RB • NYJ",RB,6,0.35
"Reggie Gilliam RB • NE",RB,6,0.40
"Tyler Badie RB • DEN",RB,6,6.00
"Keaontay Ingram RB • KC",RB,6,0.50
"Dax Milne WR • CAR",WR,6,0.40
"Skyy Moore WR • GB",WR,6,0.38
"Ko Kieft TE • TB",TE,6,0.35
"Kylen Granson TE • TEN",TE,6,0.46
"Geoff Swaim TE • CLE",TE,6,0.35
"Tyler Mabry TE • CAR",TE,6,3.00
"Chris Myarick TE • MIA",TE,6,0.38
"Jeff Driskel QB • WAS",QB,5,0.71
"Nick Mullens QB • JAC",QB,5,1.25
"Scott Miller WR • CHI",WR,5,0.33
"K.J. Hamler WR • BUF",K,5,0.71
"Jonnu Smith TE • PIT",TE,5,0.36
"Trey Lance QB • LAC",QB,4,2.00
"Kyren Williams RB • LAR",RB,4,0.40
"Brandon Powell WR • MIN",WR,4,0.24
"Craig Reynolds RB • NE",RB,3,0.33
"Royce Freeman RB • LAC",RB,3,0.75
"Tyrion Davis-Price RB • GB",RB,3,0.50
"Mike Boone RB • MIA",RB,3,0.33
"Jaret Patterson RB • LAC",RB,3,1.00
"Tom Kennedy WR • DET",WR,3,0.43
"David Bell WR • CLE",WR,3,0.19
"Andrew Beck RB • NYJ",RB,2,0.15
"Darrynton Evans RB • BUF",RB,2,0.33
"Hassan Haskins RB • LAC",RB,2,0.13
"Michael Bandy WR • DEN",WR,2,0.20
"Steven Sims WR • ARI",WR,2,0.17
"Kyle Philips WR • LV",WR,2,0.50
"Josiah Deguara TE • ARI",TE,2,0.12
"Tanner Hudson TE • CIN",TE,2,0.18
"Ian Thomas TE • LV",TE,2,0.12
"Giovanni Ricci TE • DET",TE,2,0.13
"Julius Chestnut RB • TEN",RB,1,0.17
"Isaiah Spiller RB • LV",RB,1,0.17
"Jonathan Ward RB • BAL",RB,1,0.12
"Ke'Shawn Vaughn RB • SF",RB,1,0.07
"Zamir White RB • LV",RB,1,0.07
"Mike Strachan WR • WAS",WR,1,0.08
"Jamison Crowder WR • WAS",WR,1,0.25
"Cedrick Wilson Jr. WR • DET",WR,1,0.07
"David Sills WR • TB",WR,1,0.11
"Gunner Olszewski WR • NYG",WR,1,0.06
"Jaelon Darden WR • SEA",WR,1,0.07
"Deven Thompkins WR • BUF",WR,1,0.20
"Laquon Treadwell WR • IND",WR,1,0.17
"Trent Taylor WR • SF",WR,1,0.06
"D'Wayne Eskridge WR • MIA",WR,1,0.10
"Tyler Davis TE • NE",TE,1,0.06
"Pharaoh Brown TE • ARI",TE,1,0.06
"Grant Calcaterra TE • PHI",TE,1,0.07
"Jack Stoll TE • CLE",TE,1,0.06
"Armani Rogers TE • BUF",TE,1,0.09
"Brevin Jordan TE • HOU",TE,1,0.09
"Charlie Kolar TE • LAC",TE,1,0.50
"Austin Reed QB • CHI",QB,0,
"Nathan Rourke QB • ATL",QB,0,
"Jake Browning QB • TB",QB,0,
"E.J. Perry QB • JAC",QB,0,
"Brandon Allen QB • NYG",QB,0,0.00
"Kenji Bahar QB • BAL",QB,0,
"Carson Strong QB • ARI",QB,0,
"Drew Allar QB • PIT",QB,0,
"Collin Klein QB • FA",QB,0,
"Kedon Slovis QB • ARI",QB,0,
"Steven Montez QB • DET",QB,0,
"Quinn Ewers QB • MIA",QB,0,
"Jalon Daniels QB • TB",QB,0,
"Emory Jones QB • ATL",QB,0,
"Ryan Aplin QB • FA",QB,0,
"Tanner Morgan QB • MIN",QB,0,
"Zack Annexstad QB • TB",QB,0,
"Fernando Mendoza QB • LV",QB,0,
"Dorian Thompson-Robinson QB • PHI",QB,0,
"Phillip Sims QB • SEA",QB,0,
"Haynes King QB • CAR",QB,0,
"Felix Harper QB • CLE",QB,0,
"James Morgan QB • ARI",QB,0,
"Tanner McKee QB • PHI",QB,0,
"Hendon Hooker QB • TEN",QB,0,
"Gavin Hardison QB • MIA",QB,0,
"Devin Leary QB • BAL",QB,0,
"Cam Ward QB • TEN",QB,0,
"Nate Stanley QB • MIN",QB,0,
"Davis Cheek QB • CAR",QB,0,
"Dustin Crum QB • KC",QB,0,
"Tim DeMorat QB • WAS",QB,0,
"Will Levis QB • TEN",QB,0,
"Jalen Milroe QB • SEA",QB,0,
"Jacob Clark QB • LV",QB,0,
"Kyle Shurmur QB • WAS",QB,0,
"Ethan Garbers QB • CAR",QB,0,
"K.J. Costello QB • NO",K,0,
"Jaren Hall QB • SEA",QB,0,
"Carter Bradley QB • JAC",QB,0,
"Taryn Christion QB • PIT",QB,0,
"Dillon Gabriel QB • CLE",QB,0,
"Hunter Dekkers QB • NO",QB,0,
"Chris Oladokun QB • KC",QB,0,
"Cade Klubnik QB • NYJ",QB,0,
"Case Keenum QB • CHI",QB,0,0.00
"Alex McGough QB • GB",QB,0,
"Andrew Peasley QB • NYJ",QB,0,
"Jamie Newman QB • PHI",QB,0,
"Will Howard QB • PIT",QB,0,
"Athan Kaliakmanis QB • WAS",QB,0,
"John Paddock QB • ATL",QB,0,
"Behren Morton QB • NE",QB,0,
"Max Brosmer QB • MIN",QB,0,
"Manny Wilkins QB • GB",QB,0,
"Dresser Winn QB • LAR",QB,0,
"Aidan O'Connell QB • LV",QB,0,
"Luis Perez QB • LAC",QB,0,
"Jason Bean QB • IND",QB,0,
"Drew Lock QB • SEA",QB,0,
"Brady Cook QB • NYJ",QB,0,
"Jake Fromm QB • DET",QB,0,
"Cole Kelley QB • WAS",QB,0,
"J.J. McCarthy QB • MIN",QB,0,
"Tim Boyle QB • TEN",QB,0,0.00
"Clayton Thorson QB • NYG",QB,0,
"Mason Rudolph QB • PIT",QB,0,
"Griffin Neal QB • NO",QB,0,
"Payton Thorne QB • CIN",QB,0,
"Bryce Young QB • CAR",QB,0,
"Joe Fagnano QB • BAL",QB,0,
"Josh Love QB • CAR",QB,0,
"Chase Litton QB • JAC",QB,0,
"Tommy DeVito QB • NE",QB,0,
"Joe Milton III QB • DAL",QB,0,
"Clayton Tune QB • GB",QB,0,
"Matt Corral QB • MIN",QB,0,
"Miller Moss QB • CHI",QB,0,
"Nick Fitzgerald QB • TB",QB,0,
"Jayden Daniels QB • WAS",QB,0,
"Reid Sinnett QB • CIN",QB,0,
"C.J. Stroud QB • HOU",QB,0,
"Colby Suits QB • NYJ",QB,0,
"Jaxson Dart QB • NYG",QB,0,
"Brett Gabbert QB • MIA",QB,0,
"Bo Nix QB • DEN",QB,0,
"Austin Aune QB • ATL",QB,0,
"Ty Simpson QB • LAR",QB,0,
"Stetson Bennett QB • LAR",QB,0,
"Tyson Bagent QB • CHI",QB,0,
